Column1	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	seqnames	start	end	width	strand	source	type	score	phase	gene_id	transcript_id	exon_number	exon_id
4904	HEATR5B	1035.079308	0.126915561	0.087292984	1.453903346	0.145973105	0.336287831	chr2	36980895	37084372	103478	-	refGene	transcript	NA	NA	HEATR5B	NM_019024	NA	NA
4905	MIR194-2HG	13.95657523	-0.7822481	0.951787813	-0.821872364	0.411149543	0.639789746	chr11	64888458	64893449	4992	-	refGene	transcript	NA	NA	MIR194-2HG	NR_133639	NA	NA
4906	BDH1	16.1085187	0.749340134	0.746683043	1.003558525	0.315591454	0.546429732	chr3	2915	49100	46186	+	refGene	transcript	NA	NA	BDH1	NM_203314	NA	NA
4907	CHCHD1	850.8351866	0.277198997	0.163946187	1.690792578	0.090876425	0.242542703	chr10	73782048	73783652	1605	+	refGene	transcript	NA	NA	CHCHD1	NM_203298	NA	NA
4908	CARF	118.4418683	-0.855496458	0.314614485	-2.719189673	0.006544207	0.032038296	chr2	202912275	202988263	75989	+	refGene	transcript	NA	NA	CARF	NM_001282910	NA	NA
4909	DNAJC6	265.65207	-0.146919135	0.273312217	-0.537550557	0.590887373	0.779004881	chr1	65264749	65415871	151123	+	refGene	transcript	NA	NA	DNAJC6	NM_014787	NA	NA
4910	CPEB3	130.130085	1.470747667	0.247087844	5.952327093	2.64E-09	5.85E-08	chr10	92046692	92291078	244387	-	refGene	transcript	NA	NA	CPEB3	NM_014912	NA	NA
4911	DCAF16	1954.606374	-0.017508488	0.144273701	-0.12135606	0.903409019	0.955652268	chr4	17800655	17810757	10103	-	refGene	transcript	NA	NA	DCAF16	NM_017741	NA	NA
4912	SAC3D1	282.3427318	-0.246409717	0.152159303	-1.619419327	0.105357071	0.269536236	chr11	65040933	65044828	3896	+	refGene	transcript	NA	NA	SAC3D1	NM_001367485	NA	NA
4913	EBP	782.0942755	0.607391906	0.241457688	2.515521088	0.011885657	0.051838662	chrX	48521808	48528716	6909	+	refGene	transcript	NA	NA	EBP	NM_006579	NA	NA
4914	ZC3HC1	408.3894378	0.020310506	0.115815898	0.175368891	0.860789783	0.935983519	chr7	130018286	130051451	33166	-	refGene	transcript	NA	NA	ZC3HC1	NM_001282190	NA	NA
4915	LOC728975	103.4107412	-0.94180177	0.311259549	-3.025776305	0.002479957	0.01439351	chr11	65179871	65181834	1964	-	refGene	transcript	NA	NA	LOC728975	NR_145677	NA	NA
4916	GEMIN6	349.4038605	0.269427985	0.242032308	1.113190163	0.265626766	0.492272291	chr2	38778210	38785002	6793	+	refGene	transcript	NA	NA	GEMIN6	NM_024775	NA	NA
4917	KDM8	86.23473228	-0.029953213	0.187292286	-0.159927637	0.872938078	0.942118438	chr16	27203526	27221768	18243	+	refGene	transcript	NA	NA	KDM8	NM_024773	NA	NA
4918	APAF1	1238.000235	-0.530922378	0.165278287	-3.212293565	0.001316797	0.00849643	chr12	98645290	98735433	90144	+	refGene	transcript	NA	NA	APAF1	NM_181861	NA	NA
4919	ZSCAN22	159.4369337	-0.167744879	0.171762185	-0.97661123	0.328761657	0.560363745	chr19	58326994	58342331	15338	+	refGene	transcript	NA	NA	ZSCAN22	NM_181846	NA	NA
4920	BCL6B	2.733532982	0.725020918	1.02143353	0.709807243	0.477823677	0.695260521	chr17	7023050	7029644	6595	+	refGene	transcript	NA	NA	BCL6B	NM_181844	NA	NA
4921	ZBTB12	676.3474352	0.361004841	0.199391222	1.81053527	0.07021282	0.201314938	chr6	3155586	3158061	2476	-	refGene	transcript	NA	NA	ZBTB12	NM_181842	NA	NA
4922	SLC22A20P	11.80799866	-1.012668062	1.252758447	-0.808350616	0.418888772	0.645568645	chr11	65213840	65242757	28918	+	refGene	transcript	NA	NA	SLC22A20P	NR_033396	NA	NA
4923	PRKAR1B	555.3864169	-0.023825255	0.181585088	-0.131207111	0.895611471	0.952527865	chr7	549197	712524	163328	-	refGene	transcript	NA	NA	PRKAR1B	NM_002735	NA	NA
4924	PRKAR1A	8221.692553	-0.006140773	0.138331568	-0.044391696	0.96459218	0.98583923	chr17	68512379	68533429	21051	+	refGene	transcript	NA	NA	PRKAR1A	NM_002734	NA	NA
4925	SLC35F2	1686.690738	0.37259943	0.215223928	1.731217497	0.08341298	0.227888786	chr11	107790991	107858787	67797	-	refGene	transcript	NA	NA	SLC35F2	NM_017515	NA	NA
4926	LRCH3	1141.809154	-0.455046365	0.097779963	-4.653779276	0.00000326	0.0000424	chr3	197791226	197871585	80360	+	refGene	transcript	NA	NA	LRCH3	NM_032773	NA	NA
4927	MPP4	4.651864747	-0.780876669	1.113064885	-0.701555389	0.482956481	0.698482036	chr2	201644874	201698644	53771	-	refGene	transcript	NA	NA	MPP4	NM_033066	NA	NA
4928	SLC25A45	270.2102207	0.669080803	0.222208913	3.011043947	0.002603512	0.014999932	chr11	65375192	65383701	8510	-	refGene	transcript	NA	NA	SLC25A45	NM_001278251	NA	NA
4929	PDCD2	1528.073995	0.128304631	0.133043216	0.964383118	0.334853883	0.566480585	chr6	170581747	170584654	2908	-	refGene	transcript	NA	NA	PDCD2	NM_001199464	NA	NA
4930	TCF20	4895.489434	-0.435886037	0.063805757	-6.831453067	8.41E-12	2.59E-10	chr22	51431	106745	55315	-	refGene	transcript	NA	NA	TCF20	NM_181492	NA	NA
4931	LIMS1	2840.537108	0.166617967	0.129421404	1.287406579	0.197952612	0.409285424	chr2	108570705	108687246	116542	+	refGene	transcript	NA	NA	LIMS1	NM_001371498	NA	NA
4932	FOXO3	1210.754371	-0.235789248	0.126876412	-1.858416746	0.063109856	0.186151536	chr6	108560917	108684774	123858	+	refGene	transcript	NA	NA	FOXO3	NM_001455	NA	NA
4933	FOXC1	220.2002961	0.489186293	0.32020319	1.527737102	0.126577824	0.305674342	chr6	1609915	1613894	3980	+	refGene	transcript	NA	NA	FOXC1	NM_001453	NA	NA
4934	TIAF1	4.990006608	0.142349488	1.080558592	0.131736945	0.895192362	0.952388731	chr17	29073521	29075609	2089	-	refGene	transcript	NA	NA	TIAF1	NM_004740	NA	NA
4935	NCAPH2	1018.9636	0.341444828	0.137746453	2.478792168	0.01318281	0.056136542	chr22	50508224	50524780	16557	+	refGene	transcript	NA	NA	NCAPH2	NM_152299	NA	NA
4936	PEX1	610.6647956	-0.012907279	0.134059881	-0.096279955	0.923298231	0.966365432	chr7	92487025	92528520	41496	-	refGene	transcript	NA	NA	PEX1	NM_001282677	NA	NA
4937	PSMA1	3414.990174	0.093848973	0.155760394	0.602521418	0.546827111	0.748230706	chr11	14513966	14520445	6480	-	refGene	transcript	NA	NA	PSMA1	NM_001143937	NA	NA
4938	CCDC103	101.7248802	0.182344495	0.25815794	0.706329214	0.47998343	0.696565269	chr17	44899729	44905390	5662	+	refGene	transcript	NA	NA	CCDC103	NM_213607	NA	NA
4939	RASL10B	233.4521915	2.102556623	0.213074245	9.867718304	5.75E-23	5.1E-21	chr17	35731639	35743521	11883	+	refGene	transcript	NA	NA	RASL10B	NM_033315	NA	NA
4940	PHF3	4270.165881	-0.266059594	0.060787665	-4.376868164	0.000012	0.000139266	chr6	63635802	63726011	90210	+	refGene	transcript	NA	NA	PHF3	NM_001370348	NA	NA
4941	SUPV3L1	802.1071477	0.108382003	0.074977461	1.445527779	0.148309696	0.339445692	chr10	69180234	69209093	28860	+	refGene	transcript	NA	NA	SUPV3L1	NM_001323588	NA	NA
4942	SNORD13F	11.88265459	0.33309634	0.490309681	0.679359092	0.496910363	0.709050223	chr11	66053144	66053228	85	+	refGene	transcript	NA	NA	SNORD13F	NR_145738	NA	NA
4943	CALB2	6.284809067	-1.091298487	0.731022095	-1.492839265	0.135479267	0.319819687	chr16	71358723	71390433	31711	+	refGene	transcript	NA	NA	CALB2	NM_001740	NA	NA
4944	YOD1	1132.090195	-0.172586248	0.203706544	-0.847229765	0.396867066	0.627796418	chr1	207043849	207051077	7229	-	refGene	transcript	NA	NA	YOD1	NM_018566	NA	NA
4945	LOC102724064	18.56209988	-0.737278587	0.434191049	-1.698051098	0.089498118	0.239832887	chr11	66347991	66363764	15774	+	refGene	transcript	NA	NA	LOC102724064	NR_135761	NA	NA
4946	LOC150051	11.26926203	0.713233881	0.477829527	1.492653425	0.135527931	0.319819687	chr21	31559233	31560487	1255	+	refGene	transcript	NA	NA	LOC150051	NM_001321023	NA	NA
4947	DCN	6.469870308	-3.552124877	1.306232514	-2.719366452	0.00654071	0.03203067	chr12	91143277	91178646	35370	-	refGene	transcript	NA	NA	DCN	NM_133505	NA	NA
4948	LOC101928069	56.00822388	0.09104773	0.265324989	0.343155504	0.731481477	0.871132735	chr11	66473490	66480249	6760	-	refGene	transcript	NA	NA	LOC101928069	NR_120586	NA	NA
4949	ZNF510	605.549703	-0.170765172	0.106212259	-1.60777272	0.107884965	0.273797409	chr9	96754549	96778129	23581	-	refGene	transcript	NA	NA	ZNF510	NM_014930	NA	NA
4950	C17orf113	45.03164111	-0.042574362	0.328711719	-0.129518845	0.896947114	0.953448749	chr17	42038232	42050601	12370	-	refGene	transcript	NA	NA	C17orf113	NM_001358661	NA	NA
4951	RBM34	1000.728064	-0.029512932	0.125613488	-0.234950342	0.814247276	0.914329894	chr1	235131183	235161250	30068	-	refGene	transcript	NA	NA	RBM34	NM_015014	NA	NA
4952	TMEM255B	2.811040538	1.147379037	1.596703982	0.718592206	0.472392217	0.690528729	chr13	113759226	113816995	57770	+	refGene	transcript	NA	NA	TMEM255B	NM_182614	NA	NA
4953	MAP3K6	405.9864213	-0.635261384	0.338606104	-1.876107303	0.060640547	0.180739906	chr1	27355184	27366961	11778	-	refGene	transcript	NA	NA	MAP3K6	NM_001297609	NA	NA
4954	FGFR4	161.3698877	-0.261868134	0.187255103	-1.398456602	0.161975996	0.35946789	chr5	177089550	177098142	8593	+	refGene	transcript	NA	NA	FGFR4	NM_022963	NA	NA
4955	WDTC1	217.4478471	0.053549625	0.206633129	0.259153147	0.79551708	0.905034028	chr1	27234632	27308636	74005	+	refGene	transcript	NA	NA	WDTC1	NM_015023	NA	NA
4956	ROR1	9.995631389	0.1940233	0.718248667	0.270133881	0.787057258	0.900834255	chr1	63774017	64143369	369353	+	refGene	transcript	NA	NA	ROR1	NM_001083592	NA	NA
4957	ZNF667	568.1924185	0.237416374	0.142031529	1.671575147	0.094608129	0.250077944	chr19	56439329	56477345	38017	-	refGene	transcript	NA	NA	ZNF667	NM_001321356	NA	NA
4958	VPS36	1165.018926	0.992377856	0.136223381	7.284930434	3.22E-13	1.16E-11	chr13	52412606	52450634	38029	-	refGene	transcript	NA	NA	VPS36	NM_001282168	NA	NA
4959	ARHGAP9	8.575861083	-1.38827616	0.98511825	-1.40924824	0.158761778	0.354525761	chr12	57472269	57477867	5599	-	refGene	transcript	NA	NA	ARHGAP9	NM_001319852	NA	NA
4960	TRAF6	349.7081697	-0.278725614	0.116159341	-2.399510984	0.016416987	0.067065621	chr11	36483771	36510272	26502	-	refGene	transcript	NA	NA	TRAF6	NM_004620	NA	NA
4961	ATF4	4296.563369	-0.427668739	0.252660295	-1.692663023	0.090519628	0.241875324	chr22	39520559	39522686	2128	+	refGene	transcript	NA	NA	ATF4	NM_001675	NA	NA
4962	BDP1	9331.958531	-0.252302147	0.087846112	-2.872092366	0.004077638	0.021763517	chr5	985635	1097795	112161	+	refGene	transcript	NA	NA	BDP1	NM_018429	NA	NA
4963	MCOLN2	364.9520557	0.017300202	0.166459408	0.103930456	0.917224538	0.96373766	chr1	84925583	84997113	71531	-	refGene	transcript	NA	NA	MCOLN2	NM_001330647	NA	NA
4964	HOXC6	98.12174979	-1.73997191	0.22443875	-7.752546801	9.01E-15	3.94E-13	chr12	54016888	54030823	13936	+	refGene	transcript	NA	NA	HOXC6	NM_153693	NA	NA
4965	PIGV	303.3490748	-0.227508527	0.17954979	-1.267105503	0.205117568	0.417978287	chr1	26787950	26800659	12710	+	refGene	transcript	NA	NA	PIGV	NM_001374486	NA	NA
4966	LOC100130987	29.80295103	-0.227008147	0.399567915	-0.568134073	0.569943933	0.763253037	chr11	67317839	67391687	73849	+	refGene	transcript	NA	NA	LOC100130987	NR_024469	NA	NA
4967	MIR191	5.638452948	1.000519448	0.913413144	1.095363533	0.273357404	0.500090552	chr3	49020618	49020709	92	-	refGene	transcript	NA	NA	MIR191	NR_029690	NA	NA
4968	MIR9-3	3.074636762	-0.733898216	1.052210727	-0.697482165	0.485501097	0.699898255	chr15	89368017	89368106	90	+	refGene	transcript	NA	NA	MIR9-3	NR_029692	NA	NA
4969	G3BP2	3817.023226	-0.066334296	0.094868379	-0.69922451	0.484411736	0.699371825	chr4	75642769	75673483	30715	-	refGene	transcript	NA	NA	G3BP2	NM_203505	NA	NA
4970	RIMKLB	351.8457156	-0.802415901	0.218928466	-3.665196741	0.000247149	0.002037125	chr12	8681600	8783091	101492	+	refGene	transcript	NA	NA	RIMKLB	NR_147945	NA	NA
4971	GATB	340.888003	0.333986686	0.133161644	2.5081298	0.012137207	0.052633865	chr4	151670656	151761023	90368	-	refGene	transcript	NA	NA	GATB	NM_001363341	NA	NA
4972	CYREN	540.1052305	0.264643229	0.091885885	2.880129303	0.003975121	0.021304688	chr7	135165780	135170707	4928	-	refGene	transcript	NA	NA	CYREN	NM_001363329	NA	NA
4973	GTF2B	488.2200815	0.115739754	0.172882376	0.669471096	0.503195013	0.7134571	chr1	88852633	88891567	38935	-	refGene	transcript	NA	NA	GTF2B	NM_001514	NA	NA
4974	ZNRF2	162.2564928	0.168648232	0.15897729	1.060832224	0.288766155	0.518348114	chr7	30284597	30367689	83093	+	refGene	transcript	NA	NA	ZNRF2	NM_147128	NA	NA
4975	ERGIC2	1474.194597	-0.080454764	0.148804492	-0.540674297	0.588732098	0.777725271	chr12	29337353	29381172	43820	-	refGene	transcript	NA	NA	ERGIC2	NM_016570	NA	NA
4976	REPIN1	1258.039822	0.454425349	0.230353191	1.972733035	0.048525986	0.15402618	chr7	150368822	150374039	5218	+	refGene	transcript	NA	NA	REPIN1	NM_001362747	NA	NA
4977	TMEM250	985.6802112	0.465631222	0.148017345	3.145788234	0.001656399	0.010324678	chr9	136114589	136118875	4287	-	refGene	transcript	NA	NA	TMEM250	NR_134506	NA	NA
4978	PTEN	2007.426182	-0.044083202	0.181101162	-0.243417557	0.807681944	0.911338063	chr10	79449	187719	108271	+	refGene	transcript	NA	NA	PTEN	NM_001304717	NA	NA
4979	MIEF1	1390.005515	0.229179816	0.098823753	2.319076236	0.020390903	0.079269696	chr22	39500100	39518134	18035	+	refGene	transcript	NA	NA	MIEF1	NM_001304564	NA	NA
4980	GFM2	1107.655074	0.081041373	0.079257849	1.022502816	0.306542981	0.537548502	chr5	74721206	74767117	45912	-	refGene	transcript	NA	NA	GFM2	NM_170691	NA	NA
4981	PSMB3	5380.593611	0.056601725	0.191445355	0.295654735	0.767493769	0.889272031	chr17	38752741	38764225	11485	+	refGene	transcript	NA	NA	PSMB3	NR_104194	NA	NA
4982	DOC2GP	12.78938775	-0.315321528	0.575916268	-0.5475128	0.584026479	0.774515688	chr11	67613524	67615664	2141	-	refGene	transcript	NA	NA	DOC2GP	NR_033791	NA	NA
4983	CUBN	4558.676464	1.19571958	0.124380651	9.613388952	7.02E-22	5.8E-20	chr10	16823966	17129811	305846	-	refGene	transcript	NA	NA	CUBN	NM_001081	NA	NA
4984	BAIAP3	388.0803021	0.3744429	0.397219703	0.942659434	0.345855129	0.57863646	chr16	1333645	1349439	15795	+	refGene	transcript	NA	NA	BAIAP3	NM_001199098	NA	NA
4985	FAM86C2P	78.6018464	0.21719675	0.220969159	0.982927896	0.325642927	0.55763735	chr11	67791767	67805336	13570	-	refGene	transcript	NA	NA	FAM86C2P	NR_024249	NA	NA
4986	KCNA2	8.58056613	-1.937975286	1.336430898	-1.450112602	0.147027122	0.337773852	chr1	110593580	110631440	37861	-	refGene	transcript	NA	NA	KCNA2	NM_001204269	NA	NA
4987	CDK4	2588.573027	0.221626915	0.19679505	1.126181345	0.260088768	0.485772346	chr12	57747727	57752310	4584	-	refGene	transcript	NA	NA	CDK4	NM_000075	NA	NA
4988	CBS	170.0396955	-0.323901841	0.375565012	-0.862438806	0.388446094	0.620117191	chr21	43053191	43075930	22740	-	refGene	transcript	NA	NA	CBS	NM_000071	NA	NA
4989	MIR7113	3.138886555	-0.607666998	0.860893873	-0.705855875	0.48027777	0.696814072	chr11	68032864	68032922	59	+	refGene	transcript	NA	NA	MIR7113	NR_106963	NA	NA
4990	MIR4691	10.66331652	0.000563451	0.434978118	0.001295354	0.998966457	1	chr11	68033897	68033981	85	+	refGene	transcript	NA	NA	MIR4691	NR_039840	NA	NA
4991	ALOX5	4.236966646	0	1.755993341	0	1	1	chr10	45374216	45446115	71900	+	refGene	transcript	NA	NA	ALOX5	NM_001256153	NA	NA
4992	MIR6753	7.699563643	0.516064876	0.644355908	0.800900356	0.423189334	0.649450461	chr11	68044794	68044957	164	+	refGene	transcript	NA	NA	MIR6753	NR_106811	NA	NA
4993	BAG5	1806.332595	-0.059738189	0.101415375	-0.589044694	0.555831292	0.754538238	chr14	103556551	103562320	5770	-	refGene	transcript	NA	NA	BAG5	NM_004873	NA	NA
4994	STYK1	132.4446006	0.346121239	0.215315199	1.607509551	0.107942636	0.27384372	chr12	10618923	10674052	55130	-	refGene	transcript	NA	NA	STYK1	NM_018423	NA	NA
4995	SOX18	48.6002078	-0.750821512	0.303577707	-2.473243239	0.013389298	0.056825391	chr20	64047582	64049639	2058	-	refGene	transcript	NA	NA	SOX18	NM_018419	NA	NA
4996	ADCY10	7.792745791	-1.124469123	0.848386048	-1.325421518	0.185031384	0.392276726	chr1	167809386	167914134	104749	-	refGene	transcript	NA	NA	ADCY10	NM_018417	NA	NA
4997	RAPGEF6	2066.52188	-0.121049127	0.073711423	-1.642203093	0.100547922	0.261098974	chr5	131423921	131635229	211309	-	refGene	transcript	NA	NA	RAPGEF6	NM_016340	NA	NA
4998	ADRM1	2247.760991	0.090641276	0.097309256	0.931476406	0.351607184	0.585055653	chr20	62302896	62308862	5967	+	refGene	transcript	NA	NA	ADRM1	NM_001281438	NA	NA
4999	TJP3	308.0185946	0.973165449	0.299042626	3.254270012	0.001136842	0.007508337	chr19	3708384	3750813	42430	+	refGene	transcript	NA	NA	TJP3	NM_001267560	NA	NA
5000	ZBTB3	156.9132269	-0.134268784	0.170079965	-0.789445036	0.429851943	0.654827482	chr11	62750963	62754160	3198	-	refGene	transcript	NA	NA	ZBTB3	NM_001363108	NA	NA
5001	ZDHHC2	422.2975117	-0.765050593	0.148330018	-5.157759724	0.00000025	0.00000404	chr8	17157164	17222732	65569	+	refGene	transcript	NA	NA	ZDHHC2	NM_001362989	NA	NA
5002	MMP3	6.824483717	-3.314724188	1.013870368	-3.269376731	0.001077847	0.007178982	chr11	102835801	102843609	7809	-	refGene	transcript	NA	NA	MMP3	NM_002422	NA	NA
5003	MAP3K11	780.8558625	0.653745427	0.11842673	5.520252306	3.39E-08	0.000000631	chr11	65597757	65614221	16465	-	refGene	transcript	NA	NA	MAP3K11	NM_002419	NA	NA
5004	HNRNPL	5671.370213	0.153947343	0.228196493	0.674626245	0.499913254	0.710878713	chr19	38836388	38849977	13590	-	refGene	transcript	NA	NA	HNRNPL	NM_001533	NA	NA
5005	SENP6	2471.081975	-0.097555477	0.082023849	-1.189355022	0.234299992	0.455742731	chr6	75601880	75718281	116402	+	refGene	transcript	NA	NA	SENP6	NM_015571	NA	NA
5006	QDPR	261.4494813	0.16474856	0.145274159	1.134052756	0.256772419	0.481754523	chr4	17486393	17512234	25842	-	refGene	transcript	NA	NA	QDPR	NM_001306140	NA	NA
5007	EIF2AK4	2046.347218	0.322819346	0.130229939	2.478841256	0.013180995	0.056136542	chr15	39934115	40035591	101477	+	refGene	transcript	NA	NA	EIF2AK4	NM_001013703	NA	NA
5008	SLC2A6	305.3078499	0.877703818	0.265304636	3.308286767	0.000938686	0.006383376	chr9	297188	305193	8006	-	refGene	transcript	NA	NA	SLC2A6	NM_001145099	NA	NA
5009	FNIP1	1090.555181	0.261491239	0.228791642	1.142923039	0.253070546	0.47720667	chr5	131641714	131797017	155304	-	refGene	transcript	NA	NA	FNIP1	NM_001008738	NA	NA
5010	ING4	245.0396353	-0.329908541	0.224345892	-1.470535245	0.141416847	0.329350933	chr12	6650301	6663119	12819	-	refGene	transcript	NA	NA	ING4	NM_001127586	NA	NA
5011	MEIS3	67.00890586	-5.071445343	0.565593494	-8.966590658	3.06E-19	1.98E-17	chr19	47403124	47419527	16404	-	refGene	transcript	NA	NA	MEIS3	NM_001301059	NA	NA
5012	GOSR2	1072.931722	-0.044864232	0.129495904	-0.346452906	0.729002371	0.869836747	chr17	46923117	46942020	18904	+	refGene	transcript	NA	NA	GOSR2	NM_001321134	NA	NA
5013	GATAD2A	1505.180001	0.120313384	0.134375446	0.895352445	0.370598713	0.603227192	chr19	19385803	19508932	123130	+	refGene	transcript	NA	NA	GATAD2A	NM_001300946	NA	NA
5014	SLC1A3	36.1475744	0.361540895	0.497741996	0.726362046	0.467616852	0.687074823	chr5	36606355	36688334	81980	+	refGene	transcript	NA	NA	SLC1A3	NM_001289940	NA	NA
5015	TBX4	7.681512217	-1.700798064	0.67795508	-2.508717929	0.01211702	0.052573926	chr17	61452422	61485110	32689	+	refGene	transcript	NA	NA	TBX4	NM_001321120	NA	NA
5016	PGAP1	963.6462933	-0.956513368	0.166238067	-5.753876884	8.72E-09	0.000000178	chr2	196833004	196926707	93704	-	refGene	transcript	NA	NA	PGAP1	NM_001321099	NA	NA
5017	KCNJ11	106.2665495	-0.626281844	0.205070157	-3.053988218	0.002258209	0.013345655	chr11	17385249	17389346	4098	-	refGene	transcript	NA	NA	KCNJ11	NM_001166290	NA	NA
5018	GLUD1	2545.139965	0.207758625	0.104237411	1.993129167	0.046247305	0.148910913	chr10	87050202	87094843	44642	-	refGene	transcript	NA	NA	GLUD1	NM_001318906	NA	NA
5019	RACGAP1	1797.609217	0.131410313	0.156039014	0.84216319	0.399696615	0.630572024	chr12	49989162	50025557	36396	-	refGene	transcript	NA	NA	RACGAP1	NM_001320006	NA	NA
5020	BCO2	26.0619035	-0.103533247	0.506700734	-0.204328197	0.838097037	0.926022466	chr11	112176366	112218933	42568	+	refGene	transcript	NA	NA	BCO2	NM_001256400	NA	NA
5021	GPRC5B	69.50811665	-0.786213223	0.404226789	-1.9449805	0.051777325	0.161674454	chr16	19858971	19885634	26664	-	refGene	transcript	NA	NA	GPRC5B	NM_001304771	NA	NA
5022	NRBF2	551.4027743	-0.384959671	0.184264236	-2.089171943	0.036692248	0.124631412	chr10	63133247	63155031	21785	+	refGene	transcript	NA	NA	NRBF2	NM_001282405	NA	NA
5023	MDH2	2284.611728	1.410613138	0.096694535	14.58834406	3.33E-48	1.17E-45	chr7	76048106	76067508	19403	+	refGene	transcript	NA	NA	MDH2	NM_001282404	NA	NA
5024	EPC1	919.1259735	-0.221475456	0.208802104	-1.060695519	0.288828297	0.518403326	chr10	32267716	32378769	111054	-	refGene	transcript	NA	NA	EPC1	NM_001282391	NA	NA
5025	CPLX3	13.16146587	0.208663336	0.778116528	0.268164637	0.788572594	0.902052778	chr15	74826627	74831797	5171	+	refGene	transcript	NA	NA	CPLX3	NM_001030005	NA	NA
5026	EPB41L4A	38.76728175	-4.982521339	0.643042462	-7.748355103	9.31E-15	4.06E-13	chr5	112263426	112419277	155852	-	refGene	transcript	NA	NA	EPB41L4A	NM_001347888	NA	NA
5027	NUP85	990.8529549	0.047902662	0.088194401	0.543148563	0.587027518	0.776653628	chr17	75205450	75235759	30310	+	refGene	transcript	NA	NA	NUP85	NM_001303276	NA	NA
5028	SPRY4	1580.991851	1.388487022	0.237462676	5.847180059	0.000000005	0.000000107	chr5	142310435	142324247	13813	-	refGene	transcript	NA	NA	SPRY4	NM_001293290	NA	NA
5029	ITGB1BP2	20.56990432	-0.120133197	0.427937376	-0.280726115	0.778920477	0.896287596	chrX	71301750	71305371	3622	+	refGene	transcript	NA	NA	ITGB1BP2	NM_001303277	NA	NA
5030	DCXR	505.8637075	0.882744388	0.122426492	7.210403349	5.58E-13	1.96E-11	chr17	82035881	82037697	1817	-	refGene	transcript	NA	NA	DCXR	NM_001195218	NA	NA
5031	LEF1	18.13083784	-0.385083912	0.543402374	-0.70865335	0.478539621	0.695820199	chr4	108047545	108166797	119253	-	refGene	transcript	NA	NA	LEF1	NM_001166119	NA	NA
5032	PCBP2	2120.95912	-0.688128213	0.489890394	-1.404657492	0.160123152	0.356409409	chr12	53452102	53481162	29061	+	refGene	transcript	NA	NA	PCBP2	NM_031989	NA	NA
5033	PTBP1	6001.026809	-0.088519627	0.127194258	-0.695940431	0.486466136	0.700745411	chr19	797452	812312	14861	+	refGene	transcript	NA	NA	PTBP1	NM_031990	NA	NA
5034	SUMO1	5355.967414	-0.648490618	0.093143466	-6.962277089	3.35E-12	1.07E-10	chr2	202206171	202238597	32427	-	refGene	transcript	NA	NA	SUMO1	NM_001005782	NA	NA
5035	SPEG	155.4905963	-0.965758579	0.245766435	-3.929578822	0.0000851	0.000799266	chr2	219460812	219466862	6051	+	refGene	transcript	NA	NA	SPEG	NM_001173476	NA	NA
5036	FAM53A	94.76788411	0.231875989	0.193152171	1.20048347	0.229951629	0.450200427	chr4	1639881	1684313	44433	-	refGene	transcript	NA	NA	FAM53A	NM_001174070	NA	NA
5037	DSP	2265.559697	0.383856507	0.149358088	2.570041656	0.010168629	0.045556118	chr6	7541671	7586714	45044	+	refGene	transcript	NA	NA	DSP	NM_001319034	NA	NA
5038	ARHGAP29	103.6455338	1.011418789	0.274889451	3.679365593	0.000233815	0.00194665	chr1	94168905	94247746	78842	-	refGene	transcript	NA	NA	ARHGAP29	NM_001328665	NA	NA
5039	XPR1	1667.559233	-0.209621119	0.119569059	-1.753138477	0.07957824	0.220660295	chr1	180632022	180838870	206849	+	refGene	transcript	NA	NA	XPR1	NM_001328662	NA	NA
5040	PPP2R2C	488.2928855	-0.450365575	0.266060276	-1.692720094	0.090508759	0.241875324	chr4	6320581	6472614	152034	-	refGene	transcript	NA	NA	PPP2R2C	NM_020416	NA	NA
5041	MIR3164	4.195803723	-0.743535743	0.872561336	-0.85213006	0.39414191	0.625386556	chr11	69083176	69083258	83	+	refGene	transcript	NA	NA	MIR3164	NR_036122	NA	NA
5042	LRIG2-DT	3.254197221	-2.471921843	1.124816659	-2.197622007	0.027976054	0.10077196	chr1	113011687	113073102	61416	-	refGene	transcript	NA	NA	LRIG2-DT	NR_103777	NA	NA
5043	TATDN1	648.5071853	0.471980914	0.146020052	3.232302061	0.001227972	0.008004593	chr8	124488495	124539088	50594	-	refGene	transcript	NA	NA	TATDN1	NR_027427	NA	NA
5044	PNMA3	8.81203001	-0.066841535	0.671752342	-0.099503241	0.920738715	0.965572896	chrX	153056470	153060462	3993	+	refGene	transcript	NA	NA	PNMA3	NM_013364	NA	NA
5045	PURG	4.157400383	1.08199605	1.604781412	0.674232666	0.500163405	0.710989597	chr8	31030841	31032801	1961	-	refGene	transcript	NA	NA	PURG	NM_013357	NA	NA
5046	IGF2BP1	2353.076284	-0.097740224	0.171814966	-0.568869092	0.569444982	0.763236967	chr17	48997385	49056145	58761	+	refGene	transcript	NA	NA	IGF2BP1	NM_006546	NA	NA
5047	NPRL2	505.8661675	0.434887523	0.131874138	3.297746835	0.00097464	0.006592587	chr3	50347355	50350775	3421	-	refGene	transcript	NA	NA	NPRL2	NM_006545	NA	NA
5048	PIGBOS1	94.68936044	0.559070141	0.22667288	2.466418309	0.013647185	0.057682756	chr15	55317184	55319123	1940	-	refGene	transcript	NA	NA	PIGBOS1	NM_001308423	NA	NA
